FIPS,State,County,Low_Access_Overall,Low_Access_Low_income,Low_Access_Children,Low_Access_Senior,Grocery,Supercenter,Convenience,Specialized,SNAP_store,WIC_store,Fast_food,Full_service,Assistance,Low_insecurity,Very_low_insecurity,Recreation_facility
4025,AZ,Yavapai,32.50531242,12.60656643,6.436444319,8.04137628,0.14622288,0.022847299999999997,0.32900148100000004,0.077680905,0.700472593,0.10346269999999999,0.584891521,0.9367403259999999,0.623265889,19.2,7.4,0.114236625
4027,AZ,Yuma,20.31996108,9.597011201,5.4317100289999996,3.856146625,0.152523776,0.0295207,0.319807918,0.024600599999999997,0.57384342,0.1299857,0.575654253,0.37884938,0.623265889,19.2,7.4,0.039361
5001,AR,Arkansas,37.77124277,17.82182264,8.915288403,5.804742387,0.215123158,0.0537808,0.860492632,0.0537808,1.152959228,0.2646623,0.591588685,0.645369474,2.2827348290000002,14.9,6.0,0.0537808
5003,AR,Ashley,21.20491579,12.00484694,5.103235139,3.4246902739999996,0.190949017,0.0477373,0.7637960659999999,0.0,0.975990653,0.27875859999999997,0.716058812,0.286423525,2.2827348290000002,14.9,6.0,0.0
5005,AR,Baxter,11.12429912,4.4191340210000005,2.081019953,3.313492998,0.17132927,0.024475599999999997,0.48951220100000004,0.04895119999999999,1.02284348,0.1218086,0.783219522,0.758743912,2.2827348290000002,14.9,6.0,0.09790244
5007,AR,Benton,15.60801297,5.303287663,4.387602643999999,2.1687710890000003,0.123802724,0.0330141,0.354901144,0.0412676,0.576868713,0.0904128,0.660281197,0.631393895,2.2827348290000002,14.9,6.0,0.10316893699999999
5009,AR,Boone,22.79431121,10.35640575,5.0631315930000005,4.636913311,0.107538445,0.0268846,0.64523067,0.107538445,1.2331117390000002,0.10716099999999999,0.618346059,0.672115281,2.2827348290000002,14.9,6.0,0.0537692
5011,AR,Bradley,10.7751855,5.17348068,2.4040142,2.133794591,0.269106566,0.0,0.44851094399999997,0.0,1.000363827,0.1754848,0.538213132,0.538213132,2.2827348290000002,14.9,6.0,0.089702189
5013,AR,Calhoun,65.0806252,32.5506011,13.72277952,12.16080132,0.0,0.0,0.576701269,0.0,0.7776049970000001,0.1884304,0.384467512,0.576701269,2.2827348290000002,14.9,6.0,0.0
5015,AR,Carroll,7.080343868,3.8132992530000003,1.83748631,1.164753069,0.18021914600000002,0.03604380000000001,0.612745098,0.144175317,0.8681183459999999,0.1810938,0.540657439,1.838235294,2.2827348290000002,14.9,6.0,0.03604380000000001
5017,AR,Chicot,60.30271666,33.39104809,14.10847019,12.06753941,0.268336315,0.0,0.894454383,0.0,1.4618546959999998,0.3498645,0.447227191,0.178890877,2.2827348290000002,14.9,6.0,0.0
5019,AR,Clark,40.9795157,21.4556673,7.544577366,5.019856787,0.088589653,0.0442948,0.48724309,0.0442948,0.838592947,0.1743983,0.841601701,0.48724309,2.2827348290000002,14.9,6.0,0.088589653
5021,AR,Clay,10.23271954,4.306306956,2.145034313,2.4896302759999998,0.264585263,0.0,0.595316841,0.0,0.80428952,0.1912777,0.595316841,0.529170525,2.2827348290000002,14.9,6.0,0.066146316
5023,AR,Cleburne,9.017299044,3.26088031,2.144652384,1.5961894769999998,0.31208551100000004,0.039010699999999995,0.6241710229999999,0.039010699999999995,0.9895503520000001,0.1549907,0.6241710229999999,0.9362565340000001,2.2827348290000002,14.9,6.0,0.039010699999999995
5025,AR,Cleveland,21.16338872,5.516299787,5.048248009,3.6754454589999996,0.118357202,0.0,0.59178601,0.0,1.213444948,0.11591510000000001,0.118357202,0.118357202,2.2827348290000002,14.9,6.0,0.0
5027,AR,Columbia,17.25672434,7.237985296000001,2.7724633969999997,2.2827012000000004,0.125349935,0.0417833,0.6685329879999999,0.0417833,0.920463562,0.2451681,0.919232858,0.33426649399999997,2.2827348290000002,14.9,6.0,0.08356662299999999
